1796,121314 Bocagrande Boulevard,"A lively neighborhood with high-rise hotels, restaurants, and a popular beach.",401
1797,151617 Getsemani Street Art Street,A neighborhood known for its vibrant street art and bohemian atmosphere.,401
1798,181920 Plaza Santo Domingo Avenue,"A lively square surrounded by outdoor cafes, restaurants, and street performers.",401
1799,1234 Carnaval de Barranquilla Street,"One of Colombia's largest and most colorful carnival celebrations, featuring parades and cultural events.",402
1800,5678 Castillo de Salgar Avenue,"A historic castle overlooking the Caribbean Sea, offering stunning views and a beachfront setting.",402
1801,91011 Museo del Caribe Road,A museum showcasing the cultural heritage and traditions of the Caribbean region.,402
1802,121314 Malecon Boulevard,"A waterfront promenade with scenic views, shops, and restaurants.",402
1803,151617 Plaza de la Paz Street,A central square known for its iconic statue and lively atmosphere.,402
1804,181920 Zoo of the Caribbean Avenue,"A zoo featuring a variety of animal species, including native and exotic wildlife.",402
1805,1234 Tayrona National Park Street,"A natural park with pristine beaches, tropical rainforests, and diverse wildlife.",403
1806,5678 Ciudad Perdida Avenue,An ancient archaeological site of a pre-Columbian city in the Sierra Nevada mountains.,403
1807,91011 Rodadero Beach Road,A popular beach destination with calm waters and a lively beachfront scene.,403
1808,121314 Quinta de San Pedro Alejandrino Boulevard,"A historic hacienda where Simón Bolívar spent his final days, now a museum and cultural center.",403
1809,1234 Los Nevados National Park Street,"A national park known for its snow-capped mountains, volcanic landscapes, and diverse ecosystems.",404
1810,5678 Cable Aéreo Avenue,A cable car ride offering panoramic views of the city and surrounding mountains.,404
1811,91011 Chipre Lookout Road,"A viewpoint located on the hillside of Chipre neighborhood, providing stunning views of Manizales.",404
1812,121314 Cathedral Basilica of Our Lady of the Rosary Boulevard,A beautiful cathedral known for its neo-Gothic architecture and intricate stained glass windows.,404
1813,1234 Matecana City Zoo Street,"A zoo featuring a variety of animal species, including big cats, primates, and birds.",405
1814,5678 Ukumari Biopark Avenue,"A biopark with a focus on conservation and education, housing a wide range of wildlife.",405
1815,91011 Olaya Herrera Sculpture Road,A street adorned with sculptures created by renowned Colombian artist Hernando Tejada.,405
1816,121314 Bolivar Square Boulevard,"A central square surrounded by government buildings, shops, and cafes.",405
1817,1234 Upper Town Street,"The historic upper town of Zagreb, featuring medieval architecture and charming cobblestone streets.",406
1818,5678 Ban Jelačić Square Avenue,"The main square of Zagreb, known for its statue of Ban Josip Jelačić and vibrant atmosphere.",406
1819,91011 St. Mark's Church Road,A landmark church with a colorful tiled roof and medieval coat of arms.,406
1820,121314 Maksimir Park Boulevard,"A spacious park with lakes, forests, and a zoo, ideal for outdoor recreation.",406
1821,1234 Diocletian's Palace Street,"A UNESCO World Heritage site, an ancient palace complex built by Roman Emperor Diocletian.",407
1822,5678 Riva Promenade Avenue,"A vibrant waterfront promenade lined with shops, cafes, and historic buildings.",407
1823,91011 Marjan Hill Road,"A scenic hill offering panoramic views of Split, hiking trails, and recreational areas.",407
1824,1234 Old Town Walls Street,"The ancient city walls of Dubrovnik, offering breathtaking views of the Adriatic Sea and the old town.",408
1825,5678 Stradun Avenue,"The main street of Dubrovnik's old town, lined with shops, restaurants, and historic buildings.",408
1826,91011 Dubrovnik Cable Car Road,A cable car ride providing panoramic views of the city and the surrounding islands.,408
1827,121314 Lokrum Island Boulevard,"A beautiful island just off the coast of Dubrovnik, known for its botanical garden and peacocks.",408
1828,1234 Sea Organ Street,An architectural sound art installation that produces musical sounds by the sea waves.,409
1829,5678 Forum Avenue,"The central square of Zadar, surrounded by historic ruins and vibrant cafes.",409
1830,91011 St. Donatus' Church Road,"An iconic round church dating back to the 9th century, known for its unique architecture.",409
1831,121314 Zadar Cathedral Boulevard,"A Romanesque cathedral dedicated to St. Anastasia, offering panoramic views from its bell tower.",409
1832,151617 Sea Gate Street,An ancient city gate and the main entrance to the old town of Zadar.,409
1833,181920 Five Wells Square Avenue,"A picturesque square featuring five medieval wells, surrounded by historic buildings.",409
1834,1234 Pula Arena Street,A well-preserved Roman amphitheater and one of the best-preserved Roman arenas in the world.,410
1835,5678 Temple of Augustus Avenue,"A Roman temple dedicated to Emperor Augustus, showcasing fine architectural details.",410
1836,91011 Pula Fortress Road,A historic fortress offering panoramic views of the city and the Adriatic Sea.,410
1837,121314 Punta Križa Boulevard,A scenic cape with beautiful beaches and crystal-clear waters for swimming and snorkeling.,410
1838,151617 Brijuni National Park Street,"A national park consisting of 14 islands, known for its natural beauty and archaeological sites.",410
1839,181920 Lungomare Promenade Avenue,"A picturesque promenade along the coast, perfect for leisurely walks and enjoying the sea views.",410
1840,1234 Korzo Street,"The main promenade in Rijeka, lined with shops, cafes, and historic buildings.",411
1841,5678 Trsat Castle Avenue,"A medieval castle perched on a hill overlooking Rijeka, offering panoramic views.",411
1842,91011 Molo Longo Road,"A long pier extending into the Adriatic Sea, popular for leisurely walks and sea views.",411
1843,1234 Tvrđa Street,A historic neighborhood in Osijek known for its well-preserved fortress and charming streets.,412
1844,5678 Ante Starčević Square Avenue,"A central square in Osijek featuring a statue of Ante Starčević, a prominent Croatian politician.",412
1845,91011 Copacabana Road,A popular riverside recreational area with sandy beaches and various water sports activities.,412
1846,1234 St. James' Cathedral Street,"A UNESCO World Heritage site, a magnificent cathedral known for its unique architectural style.",413
1847,5678 Krka National Park Avenue,"A stunning national park with waterfalls, hiking trails, and rich biodiversity.",413
1848,91011 Šibenik Old Town Road,"The charming old town of Šibenik, featuring narrow streets, medieval architecture, and historic sites.",413
1849,121314 St. Michael's Fortress Boulevard,A historic fortress offering panoramic views of Šibenik and the Adriatic Sea.,413
1850,151617 Solaris Beach Resort Street,"A beachfront resort with sandy beaches, swimming pools, and various recreational facilities.",413
1851,181920 Aquarium and Maritime Museum Avenue,A museum showcasing marine life and the maritime history of Šibenik.,413
1852,212223 St. Nicholas' Fortress Road,"A fortress located on a small island near Šibenik, part of the UNESCO World Heritage site.",413
1853,1234 Old Town Street,"The historic old town of Varaždin, known for its well-preserved Baroque architecture and picturesque streets.",414
1854,5678 Varaždin Castle Avenue,"A castle dating back to the 12th century, housing a museum and beautiful gardens.",414
1855,91011 King Tomislav Square Road,"A central square in Varaždin featuring a statue of King Tomislav, the first king of Croatia.",414
1856,121314 Stari Grad Park Boulevard,"A park with lush greenery and walking paths, offering a tranquil escape in the city.",414
1857,151617 Varaždin Cemetery Street,A historic cemetery known for its elaborate tombstones and peaceful atmosphere.,414
1858,1234 Wat Arun Street,A famous Buddhist temple known for its intricate spires and riverside location.,415
1859,5678 Grand Palace Avenue,"A historic complex of royal buildings, including the Temple of the Emerald Buddha.",415
1860,91011 Chatuchak Weekend Market Road,"One of the world's largest weekend markets, offering a wide range of goods and street food.",415
1861,121314 Khao San Road Boulevard,"A bustling street known for its vibrant nightlife, street food stalls, and budget accommodations.",415
1862,151617 Chinatown Street,"A vibrant neighborhood with bustling markets, temples, and authentic Chinese cuisine.",415
1863,1234 Wat Phra That Doi Suthep Street,A sacred temple located on a mountain offering panoramic views of Chiang Mai.,416
1864,5678 Night Bazaar Avenue,"A popular night market known for its handicrafts, souvenirs, and street food.",416
1865,91011 Old City Road,"The historic center of Chiang Mai, featuring ancient temples, moats, and traditional architecture.",416
1866,121314 Sunday Walking Street Boulevard,"A vibrant street market held every Sunday evening, showcasing local arts, crafts, and food.",416
1867,1234 Patong Beach Street,A popular beach destination in Phuket with a lively nightlife scene and water sports activities.,417
1868,5678 Big Buddha Avenue,"A giant statue of Buddha overlooking the island, offering panoramic views and a spiritual atmosphere.",417
1869,91011 Old Phuket Town Road,"The historic district of Phuket Town, featuring colorful Sino-Portuguese buildings and charming streets.",417
1870,121314 Phi Phi Islands Boulevard,"A group of stunning islands known for their crystal-clear waters, limestone cliffs, and snorkeling opportunities.",417
